id_encuesta,fecha,area_servicio,genero,tipo_cliente,turno,satisfaccion_general,amabilidad_personal,tiempo_espera,calidad_servicio,limpieza_instalaciones,claridad_informacion,resolucion_problema,probabilidad_recomendar,edad_cliente,tiempo_atencion_minutos
812,2026-01-30,Movilización,Masculino,Frecuente,Mañana,5,5,6,5,6,8,6,5,21,20
813,2026-01-30,Farmacia,Femenino,Nuevo,Mañana,8,8,6,10,8,7,5,7,59,20
814,2026-01-30,Farmacia,Otro,Nuevo,Mañana,4,5,6,7,8,7,7,4,54,13
815,2026-01-30,Movilización,Femenino,Frecuente,Tarde,8,7,7,8,9,8,8,8,33,16
816,2026-01-31,Farmacia,Femenino,Frecuente,Tarde,6,8,6,7,8,7,7,5,31,13
817,2026-01-31,Farmacia,Masculino,Nuevo,Tarde,8,7,6,7,7,7,8,7,58,6
818,2026-01-31,Farmacia,Masculino,Frecuente,Noche,8,6,6,8,8,6,8,8,39,9
819,2026-01-31,Movilización,Femenino,Frecuente,Tarde,7,5,7,8,5,6,4,6,33,22
820,2026-01-31,Planta de alimentos,Masculino,Frecuente,Tarde,8,9,10,8,8,8,7,8,55,7
821,2026-01-31,Planta de alimentos,Femenino,Frecuente,Noche,10,9,6,8,8,6,7,8,18,3
822,2026-01-31,Movilización,Femenino,Frecuente,Mañana,9,8,7,7,8,8,7,10,59,12
823,2026-01-31,Farmacia,Masculino,Frecuente,Noche,8,8,8,9,9,9,6,8,27,9
824,2026-01-31,Farmacia,Masculino,Nuevo,Tarde,3,4,3,4,5,3,5,3,38,21
825,2026-01-31,Movilización,Femenino,Nuevo,Mañana,6,7,6,8,7,6,7,7,32,19
826,2026-01-31,Movilización,Femenino,Frecuente,Noche,6,7,8,6,7,6,7,7,60,17
827,2026-02-01,Farmacia,Masculino,Frecuente,Mañana,7,7,7,9,10,9,9,9,46,7
828,2026-02-01,Farmacia,Masculino,Nuevo,Tarde,6,8,6,5,7,6,6,4,33,6
829,2026-02-01,Planta de alimentos,Masculino,Nuevo,Tarde,7,6,6,9,7,6,7,7,46,3
830,2026-02-01,Farmacia,Masculino,Nuevo,Tarde,6,8,9,5,7,7,5,6,39,12
831,2026-02-01,Movilización,Femenino,Frecuente,Tarde,6,7,8,8,6,6,6,5,45,14
832,2026-02-01,Planta de alimentos,Masculino,Nuevo,Tarde,8,10,8,10,8,10,9,8,30,2
833,2026-02-01,Farmacia,Femenino,Frecuente,Noche,7,6,8,6,7,6,7,7,37,14
834,2026-02-01,Farmacia,Femenino,Frecuente,Noche,6,6,7,5,8,6,7,6,18,11
835,2026-02-01,Movilización,Femenino,Nuevo,Tarde,6,7,5,6,5,6,5,7,34,18
836,2026-02-01,Farmacia,Femenino,Frecuente,Tarde,9,8,8,8,7,7,8,9,39,11
837,2026-02-01,Planta de alimentos,Masculino,Frecuente,Noche,7,6,7,7,7,7,7,6,55,9
838,2026-02-01,Movilización,Femenino,Nuevo,Tarde,5,4,5,4,7,5,6,5,48,20
839,2026-02-02,Planta de alimentos,Femenino,Frecuente,Mañana,9,10,9,10,10,9,10,9,59,2
840,2026-02-02,Movilización,Femenino,Frecuente,Tarde,9,8,8,10,10,8,8,10,39,12
841,2026-02-02,Movilización,Masculino,Nuevo,Noche,7,7,4,6,5,4,4,7,30,12
842,2026-02-02,Farmacia,Femenino,Frecuente,Noche,7,6,6,7,8,5,5,6,29,15
843,2026-02-02,Farmacia,Femenino,Nuevo,Tarde,9,10,5,8,10,6,6,10,48,9
844,2026-02-02,Movilización,Masculino,Nuevo,Tarde,6,5,9,6,6,6,6,6,60,17
845,2026-02-02,Farmacia,Femenino,Frecuente,Tarde,9,8,8,8,7,6,8,8,21,7
846,2026-02-03,Movilización,Masculino,Frecuente,Tarde,9,9,8,8,8,8,8,10,32,7
847,2026-02-03,Farmacia,Femenino,Frecuente,Tarde,8,8,9,7,8,9,8,8,47,7
848,2026-02-03,Planta de alimentos,Masculino,Nuevo,Mañana,6,5,8,5,5,4,4,6,35,4
849,2026-02-03,Farmacia,Femenino,Frecuente,Noche,6,9,8,6,9,9,9,8,58,9
850,2026-02-03,Farmacia,Masculino,Frecuente,Tarde,9,7,8,7,7,10,8,10,30,14
851,2026-02-03,Movilización,Femenino,Frecuente,Mañana,9,8,8,9,10,8,8,7,28,9
852,2026-02-03,Farmacia,Otro,Frecuente,Mañana,8,8,9,7,7,8,9,10,75,3
853,2026-02-03,Farmacia,Femenino,Frecuente,Tarde,6,6,5,9,8,5,8,6,38,12
854,2026-02-03,Planta de alimentos,Masculino,Frecuente,Mañana,9,8,8,8,7,9,8,9,55,9
855,2026-02-04,Farmacia,Femenino,Frecuente,Mañana,5,7,8,6,8,5,6,5,47,18
856,2026-02-04,Movilización,Masculino,Frecuente,Noche,6,9,6,6,8,7,8,6,46,11
857,2026-02-04,Farmacia,Masculino,Frecuente,Tarde,9,9,10,10,9,8,8,9,51,12
858,2026-02-04,Movilización,Masculino,Frecuente,Tarde,6,8,5,7,7,7,6,6,18,16
859,2026-02-04,Planta de alimentos,Femenino,Frecuente,Mañana,8,7,8,8,7,7,10,7,42,7
860,2026-02-04,Farmacia,Femenino,Nuevo,Tarde,7,5,5,7,6,6,9,8,67,10
861,2026-02-04,Planta de alimentos,Masculino,Frecuente,Mañana,8,10,7,8,8,8,6,8,51,2
862,2026-02-04,Farmacia,Femenino,Frecuente,Tarde,8,8,7,7,7,9,7,7,49,11
863,2026-02-04,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,7,7,8,7,6,6,18,5
864,2026-02-04,Planta de alimentos,Masculino,Frecuente,Tarde,9,10,8,10,9,10,9,9,31,2
865,2026-02-05,Farmacia,Masculino,Nuevo,Mañana,7,10,8,8,8,7,6,7,41,3
866,2026-02-05,Farmacia,Otro,Nuevo,Tarde,7,7,6,8,7,7,6,6,59,10
867,2026-02-05,Farmacia,Masculino,Nuevo,Mañana,7,10,5,8,8,7,7,9,47,15
868,2026-02-05,Farmacia,Masculino,Nuevo,Mañana,9,7,7,5,7,6,7,7,66,9
869,2026-02-05,Farmacia,Femenino,Nuevo,Mañana,7,9,7,5,8,8,7,8,21,10
870,2026-02-05,Movilización,Femenino,Nuevo,Mañana,7,6,6,7,9,4,7,7,42,17
871,2026-02-05,Planta de alimentos,Masculino,Nuevo,Mañana,7,6,7,10,6,6,7,7,38,6
872,2026-02-06,Movilización,Masculino,Frecuente,Mañana,7,10,10,9,5,8,7,7,49,16
873,2026-02-06,Movilización,Masculino,Frecuente,Mañana,7,9,6,7,9,8,9,8,61,15
874,2026-02-06,Planta de alimentos,Masculino,Frecuente,Mañana,9,8,9,7,10,7,8,7,49,5
875,2026-02-06,Planta de alimentos,Femenino,Nuevo,Mañana,5,7,6,7,5,5,5,4,48,2
876,2026-02-06,Movilización,Femenino,Nuevo,Mañana,7,7,6,5,6,8,7,8,48,14
877,2026-02-06,Movilización,Masculino,Frecuente,Tarde,5,6,7,6,6,8,8,5,64,17
878,2026-02-06,Movilización,Femenino,Frecuente,Tarde,5,4,7,6,6,5,5,3,37,26
879,2026-02-06,Planta de alimentos,Masculino,Frecuente,Mañana,10,10,10,9,5,9,9,10,39,8
880,2026-02-06,Farmacia,Masculino,Frecuente,Tarde,6,7,7,6,7,7,7,5,52,12
881,2026-02-06,Movilización,Masculino,Nuevo,Tarde,6,7,7,5,6,6,6,5,40,19
882,2026-02-06,Movilización,Otro,Frecuente,Noche,8,6,6,7,8,7,6,8,60,16
883,2026-02-06,Movilización,Femenino,Frecuente,Noche,8,8,9,8,9,7,7,8,39,14
884,2026-02-07,Farmacia,Masculino,Frecuente,Mañana,9,8,7,8,9,7,7,9,34,6
885,2026-02-07,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,9,9,9,6,5,6,58,7
886,2026-02-07,Farmacia,Femenino,Nuevo,Tarde,4,6,5,6,6,6,6,5,56,14
887,2026-02-07,Farmacia,Masculino,Nuevo,Tarde,8,9,9,9,7,7,9,7,21,12
888,2026-02-07,Planta de alimentos,Femenino,Frecuente,Noche,8,8,6,7,7,8,5,6,48,4
889,2026-02-07,Farmacia,Femenino,Nuevo,Mañana,7,5,6,8,7,7,7,7,18,10
890,2026-02-07,Farmacia,Femenino,Frecuente,Tarde,7,6,6,7,6,6,6,5,26,6
891,2026-02-07,Movilización,Femenino,Frecuente,Mañana,9,7,6,7,6,8,7,8,36,15
892,2026-02-07,Movilización,Masculino,Frecuente,Mañana,9,9,10,9,10,8,10,8,59,11
893,2026-02-07,Farmacia,Masculino,Nuevo,Tarde,7,8,8,6,7,7,6,6,50,16
894,2026-02-07,Farmacia,Masculino,Frecuente,Noche,7,9,9,6,8,6,8,7,53,12
895,2026-02-07,Movilización,Masculino,Frecuente,Noche,6,5,5,6,4,6,7,6,18,16
896,2026-02-07,Planta de alimentos,Femenino,Frecuente,Mañana,7,6,9,9,8,6,8,9,45,8
897,2026-02-07,Planta de alimentos,Masculino,Nuevo,Tarde,6,6,6,6,8,6,7,5,56,2
898,2026-02-07,Farmacia,Femenino,Frecuente,Tarde,6,7,5,5,7,7,7,7,52,18
899,2026-02-08,Movilización,Masculino,Nuevo,Noche,5,6,5,6,7,6,6,7,34,20
900,2026-02-08,Movilización,Femenino,Frecuente,Tarde,6,5,5,6,6,5,5,5,26,25
901,2026-02-08,Movilización,Masculino,Nuevo,Tarde,6,4,5,6,8,5,6,6,40,15
902,2026-02-08,Planta de alimentos,Masculino,Frecuente,Mañana,6,7,8,9,10,8,7,6,45,6
903,2026-02-08,Planta de alimentos,Masculino,Frecuente,Mañana,8,10,5,10,9,7,8,7,48,5
904,2026-02-08,Planta de alimentos,Masculino,Frecuente,Tarde,8,6,9,8,7,6,7,8,36,3
905,2026-02-08,Movilización,Femenino,Nuevo,Tarde,4,4,4,3,5,5,3,5,53,19
906,2026-02-08,Farmacia,Masculino,Frecuente,Tarde,8,10,8,8,10,9,9,8,53,4
907,2026-02-08,Planta de alimentos,Masculino,Nuevo,Mañana,9,7,8,8,8,7,7,9,31,2
908,2026-02-09,Planta de alimentos,Masculino,Nuevo,Mañana,6,7,6,7,7,8,9,7,46,3
909,2026-02-09,Planta de alimentos,Femenino,Nuevo,Noche,9,9,6,9,8,7,8,10,50,2
910,2026-02-09,Farmacia,Femenino,Nuevo,Tarde,6,7,4,7,7,6,7,4,25,17
911,2026-02-09,Planta de alimentos,Femenino,Nuevo,Noche,7,7,4,7,6,6,7,7,55,6
912,2026-02-09,Farmacia,Masculino,Frecuente,Mañana,6,7,9,7,8,6,8,5,23,13
913,2026-02-09,Farmacia,Femenino,Nuevo,Noche,7,6,7,5,6,6,5,6,63,9
914,2026-02-09,Planta de alimentos,Femenino,Nuevo,Noche,6,5,5,5,7,4,5,6,38,10
915,2026-02-09,Movilización,Masculino,Frecuente,Mañana,9,7,6,8,7,8,8,9,40,9
916,2026-02-09,Movilización,Femenino,Nuevo,Tarde,7,7,4,8,8,7,6,6,75,7
917,2026-02-09,Movilización,Femenino,Nuevo,Mañana,5,6,5,6,6,5,6,5,51,23
918,2026-02-09,Movilización,Masculino,Frecuente,Noche,8,7,9,7,8,9,10,10,21,17
919,2026-02-09,Movilización,Masculino,Nuevo,Mañana,8,9,6,6,8,8,6,8,31,15
920,2026-02-10,Planta de alimentos,Femenino,Frecuente,Tarde,6,7,8,6,7,6,6,5,26,2
921,2026-02-10,Farmacia,Femenino,Frecuente,Noche,7,8,7,7,8,6,8,7,29,7
922,2026-02-10,Farmacia,Masculino,Nuevo,Tarde,5,7,6,7,9,6,6,5,36,10
923,2026-02-11,Movilización,Femenino,Nuevo,Mañana,8,5,2,7,5,4,5,6,67,20
924,2026-02-11,Farmacia,Femenino,Nuevo,Tarde,8,7,6,8,8,6,7,8,37,6
925,2026-02-11,Movilización,Femenino,Frecuente,Mañana,5,7,4,7,5,6,7,5,21,17
926,2026-02-11,Movilización,Masculino,Frecuente,Tarde,9,9,9,8,8,6,8,9,75,15
927,2026-02-11,Movilización,Masculino,Frecuente,Tarde,8,7,6,7,8,4,7,7,47,14
928,2026-02-11,Farmacia,Femenino,Frecuente,Tarde,5,9,6,6,7,6,8,6,34,15
929,2026-02-11,Movilización,Femenino,Nuevo,Mañana,7,6,7,7,7,7,5,6,75,17
930,2026-02-11,Farmacia,Femenino,Nuevo,Noche,5,7,4,7,8,7,6,4,42,10
931,2026-02-11,Planta de alimentos,Femenino,Frecuente,Noche,10,10,8,9,9,10,9,10,37,7
932,2026-02-11,Farmacia,Femenino,Nuevo,Tarde,8,9,7,6,8,6,7,7,40,8
933,2026-02-12,Movilización,Masculino,Frecuente,Tarde,7,5,4,6,6,5,7,8,37,19
934,2026-02-12,Movilización,Femenino,Nuevo,Mañana,7,6,7,6,5,7,7,7,42,16
935,2026-02-12,Farmacia,Femenino,Frecuente,Tarde,9,8,8,6,9,7,7,10,64,7
936,2026-02-12,Movilización,Femenino,Frecuente,Noche,7,7,7,7,7,5,8,7,55,15
937,2026-02-12,Planta de alimentos,Femenino,Frecuente,Mañana,9,8,7,9,8,9,9,8,59,4
938,2026-02-12,Farmacia,Femenino,Frecuente,Mañana,7,7,7,4,5,5,4,7,30,14
939,2026-02-12,Farmacia,Masculino,Frecuente,Noche,7,7,7,7,6,8,8,7,70,7
940,2026-02-12,Movilización,Otro,Frecuente,Mañana,8,9,8,7,8,7,7,8,33,9
941,2026-02-12,Farmacia,Masculino,Nuevo,Tarde,6,6,3,7,5,8,8,6,18,12
942,2026-02-12,Farmacia,Masculino,Nuevo,Tarde,8,6,8,7,6,7,8,8,70,10
943,2026-02-12,Movilización,Femenino,Frecuente,Mañana,8,8,7,8,5,6,8,7,51,24
944,2026-02-12,Movilización,Femenino,Frecuente,Tarde,6,7,6,6,6,9,6,6,24,20
945,2026-02-12,Movilización,Masculino,Frecuente,Tarde,9,7,8,9,8,8,9,8,37,16
946,2026-02-12,Farmacia,Masculino,Frecuente,Mañana,6,7,5,6,5,6,5,5,48,6
947,2026-02-12,Farmacia,Masculino,Nuevo,Noche,5,5,6,4,6,5,4,5,27,10
948,2026-02-12,Farmacia,Femenino,Nuevo,Mañana,8,8,8,9,8,8,7,8,22,7
949,2026-02-12,Movilización,Femenino,Frecuente,Tarde,8,7,6,6,6,9,6,7,18,13
950,2026-02-13,Planta de alimentos,Femenino,Nuevo,Mañana,8,9,10,9,6,8,8,6,18,3
951,2026-02-13,Planta de alimentos,Femenino,Frecuente,Noche,6,8,6,7,6,6,5,4,41,6
952,2026-02-13,Farmacia,Femenino,Frecuente,Noche,8,9,7,6,8,7,7,8,75,8
953,2026-02-13,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,10,10,10,10,9,10,34,4
954,2026-02-13,Movilización,Masculino,Frecuente,Tarde,8,8,7,8,6,6,7,8,24,22
955,2026-02-13,Farmacia,Masculino,Frecuente,Tarde,8,9,6,8,7,9,9,7,43,10
956,2026-02-13,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,6,7,8,7,6,5,58,14
957,2026-02-14,Farmacia,Masculino,Nuevo,Mañana,5,5,7,7,4,5,3,6,53,15
958,2026-02-14,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,7,7,9,6,9,8,70,7
959,2026-02-14,Movilización,Masculino,Nuevo,Mañana,6,5,7,6,7,6,6,7,42,9
960,2026-02-14,Farmacia,Masculino,Frecuente,Mañana,7,7,8,7,8,8,6,7,75,4
961,2026-02-14,Farmacia,Masculino,Nuevo,Tarde,7,7,6,6,7,8,7,7,58,10
962,2026-02-15,Farmacia,Femenino,Nuevo,Tarde,6,8,7,5,7,7,7,6,22,12
963,2026-02-15,Farmacia,Femenino,Nuevo,Mañana,6,9,7,7,6,7,6,6,39,8
964,2026-02-15,Movilización,Masculino,Frecuente,Tarde,6,6,7,8,8,6,7,6,18,21
965,2026-02-15,Movilización,Masculino,Frecuente,Tarde,5,7,5,7,7,8,5,7,33,13
966,2026-02-15,Farmacia,Femenino,Nuevo,Tarde,4,7,5,6,5,6,7,4,47,15
967,2026-02-15,Movilización,Femenino,Nuevo,Mañana,7,7,5,7,7,6,7,7,50,15
968,2026-02-15,Movilización,Masculino,Frecuente,Tarde,5,8,5,8,8,7,7,7,61,16
969,2026-02-15,Farmacia,Femenino,Frecuente,Mañana,7,8,5,9,7,7,7,7,39,13
970,2026-02-16,Planta de alimentos,Femenino,Frecuente,Tarde,6,7,6,8,8,7,7,7,18,2
971,2026-02-16,Planta de alimentos,Femenino,Nuevo,Tarde,6,7,8,8,9,7,9,6,53,9
972,2026-02-16,Farmacia,Femenino,Frecuente,Tarde,8,8,6,7,7,8,7,9,28,11
973,2026-02-16,Movilización,Femenino,Frecuente,Mañana,7,8,5,6,6,7,5,8,43,12
974,2026-02-16,Movilización,Otro,Frecuente,Tarde,6,6,6,7,7,6,7,5,68,15
975,2026-02-16,Movilización,Masculino,Nuevo,Noche,6,6,6,6,7,8,6,7,24,19
976,2026-02-16,Movilización,Femenino,Frecuente,Noche,6,5,8,7,6,6,5,7,18,18
977,2026-02-16,Farmacia,Masculino,Frecuente,Mañana,10,9,8,8,10,8,9,10,60,10
978,2026-02-16,Farmacia,Femenino,Frecuente,Tarde,7,10,7,9,8,9,8,7,70,2
979,2026-02-16,Planta de alimentos,Femenino,Frecuente,Tarde,9,10,9,8,7,9,8,9,30,3
980,2026-02-17,Farmacia,Femenino,Nuevo,Noche,8,8,6,8,9,7,7,9,71,9
981,2026-02-17,Movilización,Femenino,Frecuente,Mañana,9,8,8,10,7,9,7,8,41,12
982,2026-02-17,Planta de alimentos,Masculino,Frecuente,Mañana,10,6,9,7,10,8,9,10,59,10
983,2026-02-17,Farmacia,Masculino,Nuevo,Mañana,5,7,7,4,7,5,6,3,53,13
984,2026-02-17,Movilización,Masculino,Nuevo,Mañana,4,6,6,5,5,7,4,4,43,24
985,2026-02-17,Movilización,Masculino,Frecuente,Noche,7,7,8,7,6,7,7,8,22,17
986,2026-02-17,Farmacia,Femenino,Frecuente,Noche,7,7,7,4,6,7,8,6,36,10
987,2026-02-17,Farmacia,Femenino,Frecuente,Tarde,8,10,8,7,8,8,7,8,31,11
988,2026-02-17,Farmacia,Femenino,Frecuente,Tarde,8,8,6,8,10,7,9,8,48,16
989,2026-02-17,Farmacia,Masculino,Nuevo,Mañana,4,5,7,6,7,7,3,4,45,12
990,2026-02-17,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,7,7,7,7,9,9,28,6
991,2026-02-17,Farmacia,Femenino,Nuevo,Tarde,5,4,5,7,5,7,4,5,75,14
992,2026-02-17,Farmacia,Femenino,Frecuente,Noche,9,8,9,8,9,9,8,10,64,5
993,2026-02-18,Movilización,Femenino,Nuevo,Noche,6,9,5,8,7,7,6,5,40,19
994,2026-02-18,Planta de alimentos,Femenino,Nuevo,Tarde,6,9,6,7,7,6,7,6,60,3
995,2026-02-18,Planta de alimentos,Femenino,Nuevo,Mañana,5,7,6,8,9,7,7,6,43,11
996,2026-02-18,Farmacia,Masculino,Nuevo,Tarde,6,7,7,7,6,7,7,7,65,7
997,2026-02-18,Farmacia,Masculino,Nuevo,Mañana,7,7,6,8,7,8,6,8,51,17
998,2026-02-19,Farmacia,Femenino,Frecuente,Noche,9,9,8,8,8,8,10,9,46,8
999,2026-02-19,Movilización,Femenino,Frecuente,Tarde,6,6,7,7,8,9,7,8,31,11
1000,2026-02-19,Farmacia,Masculino,Nuevo,Tarde,6,7,5,7,7,8,7,5,36,7
1001,2026-02-19,Movilización,Masculino,Frecuente,Tarde,7,7,6,6,8,7,6,6,33,17
1002,2026-02-19,Movilización,Femenino,Frecuente,Mañana,7,7,9,8,7,7,4,8,40,14
1003,2026-02-19,Movilización,Femenino,Frecuente,Tarde,6,8,8,6,9,7,7,5,27,9
1004,2026-02-19,Movilización,Femenino,Frecuente,Tarde,8,5,5,7,6,6,7,7,26,11
1005,2026-02-19,Farmacia,Masculino,Nuevo,Tarde,8,8,5,7,8,7,7,8,51,8
1006,2026-02-19,Farmacia,Masculino,Frecuente,Noche,6,6,6,8,5,7,7,6,42,14
1007,2026-02-19,Farmacia,Femenino,Frecuente,Mañana,8,8,8,6,9,8,9,7,74,15
1008,2026-02-19,Movilización,Masculino,Nuevo,Tarde,4,6,5,4,6,5,6,4,33,22
1009,2026-02-19,Movilización,Masculino,Nuevo,Tarde,6,7,7,7,8,7,6,6,22,12
1010,2026-02-20,Movilización,Masculino,Frecuente,Noche,7,5,7,6,5,7,7,6,54,19
1011,2026-02-20,Farmacia,Masculino,Nuevo,Mañana,10,7,5,8,8,8,8,10,35,8
1012,2026-02-20,Planta de alimentos,Femenino,Frecuente,Noche,7,6,4,6,8,8,4,7,48,8
1013,2026-02-20,Planta de alimentos,Masculino,Frecuente,Noche,9,7,9,8,8,10,8,9,18,2
1014,2026-02-20,Farmacia,Otro,Frecuente,Noche,8,7,8,9,8,6,7,9,49,11
1015,2026-02-20,Farmacia,Femenino,Frecuente,Tarde,6,8,7,5,8,6,8,5,27,13
1016,2026-02-21,Farmacia,Femenino,Frecuente,Tarde,9,8,8,7,9,6,10,9,25,7
1017,2026-02-21,Planta de alimentos,Otro,Nuevo,Tarde,5,7,6,6,8,8,9,5,48,6
1018,2026-02-21,Farmacia,Femenino,Nuevo,Mañana,6,6,8,7,7,5,4,7,70,5
1019,2026-02-21,Planta de alimentos,Femenino,Frecuente,Noche,8,8,9,5,9,8,8,7,50,2
1020,2026-02-21,Farmacia,Femenino,Frecuente,Noche,7,9,8,7,7,6,5,8,41,11
1021,2026-02-21,Movilización,Masculino,Frecuente,Mañana,7,7,6,8,7,7,5,7,73,12
1022,2026-02-21,Movilización,Masculino,Frecuente,Tarde,8,8,7,8,7,7,7,9,18,18
1023,2026-02-21,Movilización,Femenino,Frecuente,Noche,6,7,5,6,8,6,7,6,45,17
1024,2026-02-21,Farmacia,Femenino,Frecuente,Mañana,8,10,9,8,10,8,8,8,72,12
1025,2026-02-21,Movilización,Femenino,Nuevo,Tarde,6,7,6,10,5,7,5,6,35,19
1026,2026-02-21,Movilización,Femenino,Frecuente,Mañana,10,10,8,9,10,10,10,10,64,15
1027,2026-02-21,Farmacia,Masculino,Frecuente,Noche,7,8,5,7,8,7,6,8,29,8
1028,2026-02-21,Movilización,Masculino,Nuevo,Mañana,8,8,5,6,5,8,7,8,60,14
1029,2026-02-21,Movilización,Masculino,Frecuente,Mañana,7,10,7,8,8,8,8,7,28,13
1030,2026-02-21,Farmacia,Otro,Frecuente,Noche,6,7,7,5,6,10,8,5,34,11
1031,2026-02-21,Movilización,Masculino,Frecuente,Tarde,6,7,6,7,9,6,7,6,20,19
1032,2026-02-21,Movilización,Femenino,Frecuente,Tarde,8,7,8,8,8,8,7,7,41,18
1033,2026-02-22,Movilización,Femenino,Nuevo,Mañana,7,8,6,7,8,6,7,7,41,14
1034,2026-02-22,Planta de alimentos,Femenino,Frecuente,Tarde,7,10,9,10,8,9,10,6,46,4
1035,2026-02-22,Planta de alimentos,Otro,Nuevo,Mañana,6,8,7,7,7,6,7,6,47,4
1036,2026-02-22,Movilización,Femenino,Frecuente,Mañana,8,9,8,7,6,8,6,7,66,21
1037,2026-02-22,Farmacia,Femenino,Frecuente,Mañana,6,8,8,9,7,6,9,7,36,3
1038,2026-02-22,Movilización,Masculino,Frecuente,Tarde,7,7,5,5,8,8,8,7,52,13
1039,2026-02-22,Farmacia,Masculino,Frecuente,Mañana,9,10,10,8,9,8,9,8,39,13
1040,2026-02-23,Movilización,Femenino,Frecuente,Noche,5,5,6,5,4,4,4,4,71,14
1041,2026-02-23,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,6,9,8,6,7,6,18,9
1042,2026-02-23,Movilización,Femenino,Nuevo,Mañana,8,8,7,9,10,9,8,10,41,17
1043,2026-02-23,Farmacia,Masculino,Frecuente,Mañana,8,7,6,8,10,8,8,8,29,3
1044,2026-02-23,Farmacia,Femenino,Frecuente,Mañana,6,8,9,8,10,8,8,6,30,12
1045,2026-02-23,Movilización,Masculino,Nuevo,Noche,6,8,7,7,6,5,6,6,34,18
1046,2026-02-23,Farmacia,Femenino,Frecuente,Mañana,9,8,10,9,8,9,9,7,20,9
1047,2026-02-23,Movilización,Masculino,Nuevo,Mañana,7,8,6,6,7,9,8,7,37,17
1048,2026-02-23,Farmacia,Masculino,Frecuente,Tarde,6,7,7,6,6,4,6,6,55,8
1049,2026-02-23,Planta de alimentos,Masculino,Nuevo,Tarde,8,7,9,7,6,8,8,8,18,2
1050,2026-02-23,Movilización,Masculino,Frecuente,Tarde,6,4,7,4,7,7,6,6,39,12
1051,2026-02-23,Planta de alimentos,Femenino,Frecuente,Mañana,7,10,7,8,8,8,8,7,24,2
1052,2026-02-23,Movilización,Masculino,Frecuente,Tarde,8,8,9,7,8,8,7,8,18,13
1053,2026-02-23,Planta de alimentos,Masculino,Frecuente,Mañana,8,9,9,7,8,7,8,8,26,2
1054,2026-02-24,Movilización,Femenino,Frecuente,Mañana,6,6,6,5,6,5,8,7,66,20
1055,2026-02-24,Planta de alimentos,Femenino,Frecuente,Mañana,8,10,8,8,7,7,7,8,55,5
1056,2026-02-24,Planta de alimentos,Femenino,Nuevo,Mañana,8,8,7,7,9,8,7,9,48,2
1057,2026-02-24,Planta de alimentos,Femenino,Nuevo,Tarde,6,9,9,10,6,8,6,7,46,5
1058,2026-02-24,Farmacia,Masculino,Nuevo,Mañana,7,6,7,6,5,6,7,6,39,14
1059,2026-02-24,Planta de alimentos,Femenino,Frecuente,Mañana,8,6,7,7,8,7,8,7,48,2
1060,2026-02-25,Movilización,Masculino,Frecuente,Mañana,7,7,7,8,8,7,6,8,42,17
1061,2026-02-25,Movilización,Masculino,Frecuente,Mañana,6,7,8,6,7,6,6,6,64,14
1062,2026-02-25,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,7,9,8,6,8,7,25,2
1063,2026-02-25,Farmacia,Masculino,Frecuente,Noche,8,7,8,6,6,8,6,8,54,13
1064,2026-02-25,Farmacia,Masculino,Nuevo,Noche,5,6,5,7,6,6,5,5,49,10
1065,2026-02-25,Movilización,Femenino,Frecuente,Noche,6,5,5,5,7,6,3,5,31,20
1066,2026-02-25,Movilización,Femenino,Frecuente,Mañana,8,8,9,8,8,7,7,9,50,18
1067,2026-02-25,Movilización,Masculino,Nuevo,Noche,6,5,8,6,6,6,5,7,18,21
1068,2026-02-25,Movilización,Femenino,Nuevo,Mañana,6,5,6,5,7,4,3,5,41,11
1069,2026-02-25,Farmacia,Femenino,Frecuente,Noche,8,8,5,8,8,9,7,7,33,2
1070,2026-02-25,Movilización,Femenino,Nuevo,Tarde,6,7,5,7,6,7,6,7,18,18
1071,2026-02-25,Movilización,Masculino,Nuevo,Mañana,7,7,6,7,8,5,7,5,33,21
1072,2026-02-25,Planta de alimentos,Masculino,Nuevo,Mañana,7,8,7,8,8,5,7,7,52,10
1073,2026-02-26,Movilización,Femenino,Nuevo,Noche,4,4,1,5,6,4,4,3,35,23
1074,2026-02-26,Movilización,Femenino,Frecuente,Noche,8,6,7,10,8,6,6,8,18,17
1075,2026-02-26,Movilización,Femenino,Frecuente,Mañana,9,8,6,6,8,8,8,10,47,13
1076,2026-02-26,Planta de alimentos,Masculino,Nuevo,Mañana,6,7,8,9,7,5,8,5,26,6
1077,2026-02-26,Movilización,Masculino,Frecuente,Tarde,5,7,5,7,5,5,5,4,20,20
1078,2026-02-26,Planta de alimentos,Femenino,Frecuente,Tarde,8,10,6,9,6,10,8,9,55,2
1079,2026-02-26,Movilización,Otro,Nuevo,Noche,4,4,5,7,5,6,5,5,54,18
1080,2026-02-26,Planta de alimentos,Masculino,Nuevo,Noche,8,8,7,7,6,8,7,7,66,5
1081,2026-02-26,Movilización,Femenino,Frecuente,Noche,6,8,7,6,5,5,4,5,43,19
